Vulnerability_ID        Package                                     Severity          Fix                            CVE_Refs        Vulnerability_URL                                                     
CVE-2012-0039           libglib2.0-0-2.54.1-1ubuntu1                Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-0039           
CVE-2016-7942           libx11-xcb1-2:1.6.4-3                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7942           
CVE-2016-7943           libx11-6-2:1.6.4-3                          Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7943           
CVE-2016-7943           libx11-data-2:1.6.4-3                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7943           
CVE-2016-7943           libx11-dev-2:1.6.4-3                        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7943           
CVE-2016-7943           libx11-xcb-dev-2:1.6.4-3                    Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7943           
CVE-2016-7943           libx11-xcb1-2:1.6.4-3                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7943           
CVE-2016-7944           libxfixes-dev-1:5.0.3-1                     Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7944           
CVE-2016-7944           libxfixes3-1:5.0.3-1                        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7944           
CVE-2016-7949           libxrender1-1:0.9.10-1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7949           
CVE-2016-7950           libxrender1-1:0.9.10-1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7950           
CVE-2017-11462          libgssapi-krb5-2-1.15.1-2                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libk5crypto3-1.15.1-2                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libkrb5-3-1.15.1-2                          Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libkrb5support0-1.15.1-2                    Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-14159          libldap-2.4-2-2.4.45+dfsg-1ubuntu1          Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-14159          
CVE-2017-14159          libldap-common-2.4.45+dfsg-1ubuntu1         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-14159          
CVE-2017-15232          libjpeg-turbo8-1.5.2-0ubuntu5               Low               1.5.2-0ubuntu5.17.10.1                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15232          
CVE-2017-15286          libsqlite3-0-3.19.3-3                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15286          
CVE-2017-17942          libtiff5-4.0.8-5ubuntu0.1                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17942          
CVE-2017-2625           libxdmcp-dev-1:1.1.2-3                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-2625           
CVE-2017-2625           libxdmcp6-1:1.1.2-3                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-2625           
CVE-2018-0495           libgcrypt20-1.7.8-2ubuntu1                  Low               1.7.8-2ubuntu1.1                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0495           
CVE-2018-0495           libssl1.0.0-1.0.2g-1ubuntu13.5              Low               1.0.2g-1ubuntu13.6                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0495           
CVE-2018-0495           openssl-1.0.2g-1ubuntu13.5                  Low               1.0.2g-1ubuntu13.6                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0495           
CVE-2018-0732           libssl1.0.0-1.0.2g-1ubuntu13.5              Low               1.0.2g-1ubuntu13.6                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0732           
CVE-2018-0732           openssl-1.0.2g-1ubuntu13.5                  Low               1.0.2g-1ubuntu13.6                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0732           
CVE-2018-0737           libssl1.0.0-1.0.2g-1ubuntu13.5              Low               1.0.2g-1ubuntu13.6                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0737           
CVE-2018-0737           openssl-1.0.2g-1ubuntu13.5                  Low               1.0.2g-1ubuntu13.6                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0737           
CVE-2018-1000030        libpython2.7-minimal-2.7.14-2ubuntu2        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000030        
CVE-2018-1000030        libpython2.7-stdlib-2.7.14-2ubuntu2         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000030        
CVE-2018-1000030        python2.7-2.7.14-2ubuntu2                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000030        
CVE-2018-1000030        python2.7-minimal-2.7.14-2ubuntu2           Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000030        
CVE-2018-10126          libtiff5-4.0.8-5ubuntu0.1                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10126          
CVE-2018-10779          libtiff5-4.0.8-5ubuntu0.1                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10779          
CVE-2018-10963          libtiff5-4.0.8-5ubuntu0.1                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10963          
CVE-2018-1152           libjpeg-turbo8-1.5.2-0ubuntu5               Low               1.5.2-0ubuntu5.17.10.1                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1152           
CVE-2018-12900          libtiff5-4.0.8-5ubuntu0.1                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12900          
CVE-2018-14048          libpng16-16-1.6.34-1                        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-14048          
CVE-2018-5360           libtiff5-4.0.8-5ubuntu0.1                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5360           
CVE-2018-7169           login-1:4.2-3.2ubuntu4                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7169           
CVE-2018-7169           passwd-1:4.2-3.2ubuntu4                     Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7169           
CVE-2018-8740           libsqlite3-0-3.19.3-3                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-8740           
CVE-2018-8905           libtiff5-4.0.8-5ubuntu0.1                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-8905           
CVE-2015-5380           nodejs-8.11.2-1nodesource1                  Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5380           
CVE-2015-7384           nodejs-8.11.2-1nodesource1                  Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-7384           
CVE-2016-5325           nodejs-8.11.2-1nodesource1                  Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5325           
CVE-2017-17439          libasn1-8-heimdal-7.4.0.dfsg.1-2            Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17439          libgssapi3-heimdal-7.4.0.dfsg.1-2           Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17439          libhcrypto4-heimdal-7.4.0.dfsg.1-2          Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17439          libheimbase1-heimdal-7.4.0.dfsg.1-2         Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17439          libheimntlm0-heimdal-7.4.0.dfsg.1-2         Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17439          libhx509-5-heimdal-7.4.0.dfsg.1-2           Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17439          libkrb5-26-heimdal-7.4.0.dfsg.1-2           Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17439          libroken18-heimdal-7.4.0.dfsg.1-2           Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17439          libwind0-heimdal-7.4.0.dfsg.1-2             Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17439          
CVE-2017-17973          libtiff5-4.0.8-5ubuntu0.1                   Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17973          
CVE-2017-8804           libc-bin-2.26-0ubuntu2.1                    Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-8804           
CVE-2017-8804           libc6-2.26-0ubuntu2.1                       Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-8804           
CVE-2017-8804           locales-2.26-0ubuntu2.1                     Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-8804           
CVE-2017-8804           multiarch-support-2.26-0ubuntu2.1           Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-8804           
CVE-2018-0500           libcurl3-7.55.1-1ubuntu2.5                  Medium            7.55.1-1ubuntu2.6                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-0500           
CVE-2018-12015          perl-base-5.26.0-8ubuntu1.1                 Medium            5.26.0-8ubuntu1.2                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12015          
CVE-2018-12020          gnupg-2.1.15-1ubuntu8                       Medium            2.1.15-1ubuntu8.1                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12020          
CVE-2018-12020          gnupg-agent-2.1.15-1ubuntu8                 Medium            2.1.15-1ubuntu8.1                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12020          
CVE-2018-12020          gpgv-2.1.15-1ubuntu8                        Medium            2.1.15-1ubuntu8.1                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12020          
CVE-2018-13785          libpng16-16-1.6.34-1                        Medium            1.6.34-1ubuntu0.17.10.1                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13785          
CVE-2018-6485           libc-bin-2.26-0ubuntu2.1                    Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-6485           
CVE-2018-6485           libc6-2.26-0ubuntu2.1                       Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-6485           
CVE-2018-6485           locales-2.26-0ubuntu2.1                     Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-6485           
CVE-2018-6485           multiarch-support-2.26-0ubuntu2.1           Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-6485           
CVE-2018-6551           libc-bin-2.26-0ubuntu2.1                    Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-6551           
CVE-2018-6551           libc6-2.26-0ubuntu2.1                       Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-6551           
CVE-2018-6551           locales-2.26-0ubuntu2.1                     Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-6551           
CVE-2018-6551           multiarch-support-2.26-0ubuntu2.1           Medium            None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-6551           
CVE-2015-7313           libtiff5-4.0.8-5ubuntu0.1                   Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-7313           
CVE-2016-10228          libc-bin-2.26-0ubuntu2.1                    Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10228          
CVE-2016-10228          libc6-2.26-0ubuntu2.1                       Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10228          
CVE-2016-10228          locales-2.26-0ubuntu2.1                     Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10228          
CVE-2016-10228          multiarch-support-2.26-0ubuntu2.1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10228          
CVE-2016-9844           unzip-6.0-21ubuntu1                         Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9844           
CVE-2017-10684          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10684          
CVE-2017-10684          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10684          
CVE-2017-10684          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10684          
CVE-2017-10684          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10684          
CVE-2017-10684          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10684          
CVE-2017-10685          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10685          
CVE-2017-10685          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10685          
CVE-2017-10685          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10685          
CVE-2017-10685          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10685          
CVE-2017-10685          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10685          
CVE-2017-11112          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11112          
CVE-2017-11112          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11112          
CVE-2017-11112          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11112          
CVE-2017-11112          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11112          
CVE-2017-11112          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11112          
CVE-2017-11113          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11113          
CVE-2017-11113          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11113          
CVE-2017-11113          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11113          
CVE-2017-11113          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11113          
CVE-2017-11113          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11113          
CVE-2017-13685          libsqlite3-0-3.19.3-3                       Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13685          
CVE-2017-13728          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13728          
CVE-2017-13728          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13728          
CVE-2017-13728          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13728          
CVE-2017-13728          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13728          
CVE-2017-13728          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13728          
CVE-2017-13729          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13729          
CVE-2017-13729          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13729          
CVE-2017-13729          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13729          
CVE-2017-13729          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13729          
CVE-2017-13729          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13729          
CVE-2017-13730          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13730          
CVE-2017-13730          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13730          
CVE-2017-13730          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13730          
CVE-2017-13730          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13730          
CVE-2017-13730          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13730          
CVE-2017-13731          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13731          
CVE-2017-13731          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13731          
CVE-2017-13731          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13731          
CVE-2017-13731          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13731          
CVE-2017-13731          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13731          
CVE-2017-13732          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13732          
CVE-2017-13732          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13732          
CVE-2017-13732          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13732          
CVE-2017-13732          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13732          
CVE-2017-13732          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13732          
CVE-2017-13733          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13733          
CVE-2017-13733          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13733          
CVE-2017-13733          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13733          
CVE-2017-13733          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13733          
CVE-2017-13733          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13733          
CVE-2017-13734          libncurses5-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13734          
CVE-2017-13734          libncursesw5-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13734          
CVE-2017-13734          libtinfo5-6.0+20160625-1ubuntu1             Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13734          
CVE-2017-13734          ncurses-base-6.0+20160625-1ubuntu1          Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13734          
CVE-2017-13734          ncurses-bin-6.0+20160625-1ubuntu1           Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13734          
CVE-2017-16232          libtiff5-4.0.8-5ubuntu0.1                   Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-16232          
CVE-2017-7245           libpcre3-2:8.39-5ubuntu3                    Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7245           
CVE-2017-7246           libpcre3-2:8.39-5ubuntu3                    Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7246           
CVE-2017-8283           dpkg-1.18.24ubuntu1                         Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-8283           
CVE-2017-9937           libjbig0-2.1-3.1                            Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-9937           
CVE-2018-7456           libtiff5-4.0.8-5ubuntu0.1                   Negligible        None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7456           
