Vulnerability_ID        Package                                                     Severity          Fix                                               CVE_Refs        Vulnerability_URL                                                     
CVE-2015-5276           cpp-4.8-4.8.4-2ubuntu1~14.04.3                              Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           gcc-4.8-base-4.8.4-2ubuntu1~14.04.3                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libgfortran3-4.8.4-2ubuntu1~14.04.3                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libgomp1-4.8.4-2ubuntu1~14.04.3                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libquadmath0-4.8.4-2ubuntu1~14.04.3                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libstdc++6-4.8.4-2ubuntu1~14.04.3                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-8239           sudo-1.8.9p5-1ubuntu1.3                                     Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8239           
CVE-2015-8808           libgraphicsmagick++3-1.3.18-1ubuntu3                        Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8808           
CVE-2015-8808           libgraphicsmagick3-1.3.18-1ubuntu3                          Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8808           
CVE-2015-8853           perl-5.18.2-2ubuntu1.3                                      Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853           
CVE-2015-8853           perl-base-5.18.2-2ubuntu1.3                                 Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853           
CVE-2015-8853           perl-modules-5.18.2-2ubuntu1.3                              Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853           
CVE-2015-9274           libharfbuzz0b-0.9.27-1ubuntu1.1                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9274           
CVE-2016-0634           bash-4.3-7ubuntu1.5                                         Low               4.3-7ubuntu1.7                                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-0634           
CVE-2016-10087          libpng12-0-1.2.50-1ubuntu2.14.04.2                          Low               1.2.50-1ubuntu2.14.04.3                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10087          
CVE-2016-10165          liblcms2-2-2.5-0ubuntu4.1                                   Low               2.5-0ubuntu4.2                                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10165          
CVE-2016-10254          libelf1-0.158-0ubuntu5.2                                    Low               0.158-0ubuntu5.3                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10254          
CVE-2016-10255          libelf1-0.158-0ubuntu5.2                                    Low               0.158-0ubuntu5.3                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10255          
CVE-2016-10267          libtiff5-4.0.3-7ubuntu0.7                                   Low               4.0.3-7ubuntu0.8                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10267          
CVE-2016-10317          ghostscript-9.10~dfsg-0ubuntu10.10                          Low               9.10~dfsg-0ubuntu10.12                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10317          
CVE-2016-10317          libgs9-9.10~dfsg-0ubuntu10.10                               Low               9.10~dfsg-0ubuntu10.12                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10317          
CVE-2016-10317          libgs9-common-9.10~dfsg-0ubuntu10.10                        Low               9.10~dfsg-0ubuntu10.12                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10317          
CVE-2016-10371          libtiff5-4.0.3-7ubuntu0.7                                   Low               4.0.3-7ubuntu0.8                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10371          
CVE-2016-1234           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234           
CVE-2016-1234           libc6-2.19-0ubuntu6.9                                       Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234           
CVE-2016-1234           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234           
CVE-2016-2090           libbsd0-0.6.0-2ubuntu1                                      Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2090           
CVE-2016-2318           libgraphicsmagick++3-1.3.18-1ubuntu3                        Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2318           
CVE-2016-2318           libgraphicsmagick3-1.3.18-1ubuntu3                          Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2318           
CVE-2016-2774           isc-dhcp-client-4.2.4-7ubuntu12.8                           Low               4.2.4-7ubuntu12.12                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2774           
CVE-2016-2774           isc-dhcp-common-4.2.4-7ubuntu12.8                           Low               4.2.4-7ubuntu12.12                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2774           
CVE-2016-2781           coreutils-8.21-1ubuntu5.4                                   Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2781           
CVE-2016-3189           bzip2-1.0.6-5                                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
CVE-2016-3189           libbz2-1.0-1.0.6-5                                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
CVE-2016-3190           libcairo2-1.13.0~20140204-0ubuntu1.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3190           
CVE-2016-3616           libjpeg-turbo8-1.3.0-0ubuntu2                               Low               1.3.0-0ubuntu2.1                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3616           
CVE-2016-3706           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3706           
CVE-2016-3706           libc6-2.19-0ubuntu6.9                                       Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3706           
CVE-2016-3706           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3706           
CVE-2016-4333           libhdf5-7-1.8.11-5ubuntu7                                   Low               1.8.11-5ubuntu7.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4333           
CVE-2016-4429           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4429           
CVE-2016-4429           libc6-2.19-0ubuntu6.9                                       Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4429           
CVE-2016-4429           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4429           
CVE-2016-5011           libblkid1-2.20.1-5.1ubuntu20.9                              Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libmount1-2.20.1-5.1ubuntu20.9                              Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libuuid1-2.20.1-5.1ubuntu20.9                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           mount-2.20.1-5.1ubuntu20.9                                  Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           util-linux-2.20.1-5.1ubuntu20.9                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5102           libtiff5-4.0.3-7ubuntu0.7                                   Low               4.0.3-7ubuntu0.9                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5102           
CVE-2016-5318           libtiff5-4.0.3-7ubuntu0.7                                   Low               4.0.3-7ubuntu0.9                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5318           
CVE-2016-5407           libxv1-2:1.0.10-1                                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5407           
CVE-2016-6185           perl-5.18.2-2ubuntu1.3                                      Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6185           
CVE-2016-6185           perl-base-5.18.2-2ubuntu1.3                                 Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6185           
CVE-2016-6185           perl-modules-5.18.2-2ubuntu1.3                              Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6185           
CVE-2016-6323           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6323           
CVE-2016-6323           libc6-2.19-0ubuntu6.9                                       Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6323           
CVE-2016-6323           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6323           
CVE-2016-7448           libgraphicsmagick++3-1.3.18-1ubuntu3                        Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7448           
CVE-2016-7448           libgraphicsmagick3-1.3.18-1ubuntu3                          Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7448           
CVE-2016-7449           libgraphicsmagick++3-1.3.18-1ubuntu3                        Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7449           
CVE-2016-7449           libgraphicsmagick3-1.3.18-1ubuntu3                          Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7449           
CVE-2016-7944           libxfixes3-1:5.0.1-1ubuntu1.1                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7944           
CVE-2016-7945           libxi6-2:1.7.1.901-1ubuntu1.1                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7945           
CVE-2016-7946           libxi6-2:1.7.1.901-1ubuntu1.1                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7946           
CVE-2016-7947           libxrandr2-2:1.5.0-1~trusty1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7947           
CVE-2016-7948           libxrandr2-2:1.5.0-1~trusty1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7948           
CVE-2016-7949           libxrender1-1:0.9.8-1build0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7949           
CVE-2016-7950           libxrender1-1:0.9.8-1build0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7950           
CVE-2016-7951           libxtst6-2:1.2.2-1                                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7951           
CVE-2016-7952           libxtst6-2:1.2.2-1                                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7952           
CVE-2016-7953           libxvmc1-2:1.0.8-1ubuntu1                                   Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7953           
CVE-2016-7997           libgraphicsmagick++3-1.3.18-1ubuntu3                        Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7997           
CVE-2016-7997           libgraphicsmagick3-1.3.18-1ubuntu3                          Low               1.3.18-1ubuntu3.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7997           
CVE-2016-8625           libcurl3-7.35.0-1ubuntu2.10                                 Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8625           
CVE-2016-8625           libcurl3-gnutls-7.35.0-1ubuntu2.10                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8625           
CVE-2016-9082           libcairo2-1.13.0~20140204-0ubuntu1.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9082           
CVE-2016-9318           libxml2-2.9.1+dfsg1-3ubuntu4.12                             Low               2.9.1+dfsg1-3ubuntu4.13                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9318           
CVE-2016-9586           libcurl3-7.35.0-1ubuntu2.10                                 Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9586           
CVE-2016-9586           libcurl3-gnutls-7.35.0-1ubuntu2.10                          Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9586           
CVE-2016-9600           libjasper1-1.900.1-14ubuntu3.4                              Low               1.900.1-14ubuntu3.5                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9600           
CVE-2016-9840           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9840           
CVE-2016-9841           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9841           
CVE-2016-9842           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9842           
CVE-2016-9843           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9843           
CVE-2017-1000050        libjasper1-1.900.1-14ubuntu3.4                              Low               1.900.1-14ubuntu3.5                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000050        
CVE-2017-1000100        libcurl3-7.35.0-1ubuntu2.10                                 Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000100        
CVE-2017-1000100        libcurl3-gnutls-7.35.0-1ubuntu2.10                          Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000100        
CVE-2017-1000101        libcurl3-7.35.0-1ubuntu2.10                                 Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000101        
CVE-2017-1000101        libcurl3-gnutls-7.35.0-1ubuntu2.10                          Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000101        
CVE-2017-1000408        libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        
CVE-2017-1000408        libc6-2.19-0ubuntu6.9                                       Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        
CVE-2017-1000408        multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        
CVE-2017-1000409        libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        
CVE-2017-1000409        libc6-2.19-0ubuntu6.9                                       Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        
CVE-2017-1000409        multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        
CVE-2017-10688          libtiff5-4.0.3-7ubuntu0.7                                   Low               4.0.3-7ubuntu0.8                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10688          
CVE-2017-10790          libtasn1-6-3.4-3ubuntu0.4                                   Low               3.4-3ubuntu0.6                                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10790          
CVE-2017-11109          vim-common-2:7.4.052-1ubuntu3.1                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11109          
CVE-2017-11109          vim-tiny-2:7.4.052-1ubuntu3.1                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11109          
CVE-2017-11333          libvorbis0a-1.3.2-1.3ubuntu1                                Low               1.3.2-1.3ubuntu1.1                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11333          
CVE-2017-11333          libvorbisenc2-1.3.2-1.3ubuntu1                              Low               1.3.2-1.3ubuntu1.1                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11333          
CVE-2017-11335          libtiff5-4.0.3-7ubuntu0.7                                   Low               4.0.3-7ubuntu0.8                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11335          
CVE-2017-11462          krb5-locales-1.12+dfsg-2ubuntu5.3                           Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libgssapi-krb5-2-1.12+dfsg-2ubuntu5.3                       Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libk5crypto3-1.12+dfsg-2ubuntu5.3                           Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libkrb5-3-1.12+dfsg-2ubuntu5.3                              Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libkrb5support0-1.12+dfsg-2ubuntu5.3                        Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11613          libtiff5-4.0.3-7ubuntu0.7                                   Low               4.0.3-7ubuntu0.9                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11613          
CVE-2017-12132          libc-bin-2.19-0ubuntu6.9                                    Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12132          libc6-2.19-0ubuntu6.9                                       Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12132          multiarch-support-2.19-0ubuntu6.9                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12133          libc-bin-2.19-0ubuntu6.9                                    Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          
CVE-2017-12133          libc6-2.19-0ubuntu6.9                                       Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          
CVE-2017-12133          multiarch-support-2.19-0ubuntu6.9                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          
CVE-2017-12424          login-1:4.1.5.1-1ubuntu9.2                                  Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12424          
CVE-2017-12424          passwd-1:4.1.5.1-1ubuntu9.2                                 Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12424          
CVE-2017-12562          libsndfile1-1.0.25-7ubuntu2.2                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12562          
