Vulnerability ID        Package                                      Severity          Fix         CVE Refs        Vulnerability URL                                                     
CVE-2018-1000021        git-man-1:2.17.1-1ubuntu0.4                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000021        
CVE-2018-1000035        unzip-6.0-21ubuntu1                          Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000035        
CVE-2018-12123          nodejs-10.17.0-1nodesource1                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12123          
CVE-2018-16868          libgnutls30-3.5.18-1ubuntu1.1                Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16868          
CVE-2018-16869          libhogweed4-3.4-1                            Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16869          
CVE-2018-16869          libnettle6-3.4-1                             Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16869          
CVE-2018-20482          tar-1.29b-2ubuntu0.1                         Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20482          
CVE-2018-7159           nodejs-10.17.0-1nodesource1                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7159           
CVE-2018-7169           login-1:4.5-1ubuntu2                         Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7169           
CVE-2018-7169           passwd-1:4.5-1ubuntu2                        Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7169           
CVE-2019-12098          libasn1-8-heimdal-7.5.0+dfsg-1               Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-12098          libgssapi3-heimdal-7.5.0+dfsg-1              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-12098          libhcrypto4-heimdal-7.5.0+dfsg-1             Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-12098          libheimbase1-heimdal-7.5.0+dfsg-1            Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-12098          libheimntlm0-heimdal-7.5.0+dfsg-1            Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-12098          libhx509-5-heimdal-7.5.0+dfsg-1              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-12098          libkrb5-26-heimdal-7.5.0+dfsg-1              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-12098          libroken18-heimdal-7.5.0+dfsg-1              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-12098          libwind0-heimdal-7.5.0+dfsg-1                Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12098          
CVE-2019-1543           libssl1.1-1.1.1-1ubuntu2.1~18.04.4           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1543           
CVE-2019-1543           openssl-1.1.1-1ubuntu2.1~18.04.4             Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1543           
CVE-2019-1547           libssl1.1-1.1.1-1ubuntu2.1~18.04.4           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1547           
CVE-2019-1547           openssl-1.1.1-1ubuntu2.1~18.04.4             Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1547           
CVE-2019-1549           libssl1.1-1.1.1-1ubuntu2.1~18.04.4           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1549           
CVE-2019-1549           openssl-1.1.1-1ubuntu2.1~18.04.4             Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1549           
CVE-2019-1563           libssl1.1-1.1.1-1ubuntu2.1~18.04.4           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1563           
CVE-2019-1563           openssl-1.1.1-1ubuntu2.1~18.04.4             Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-1563           
CVE-2019-16168          libsqlite3-0-3.22.0-1ubuntu0.1               Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-16168          
CVE-2019-3843           libsystemd0-237-3ubuntu10.31                 Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3843           
CVE-2019-3843           libudev1-237-3ubuntu10.31                    Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3843           
CVE-2019-3844           libsystemd0-237-3ubuntu10.31                 Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3844           
CVE-2019-3844           libudev1-237-3ubuntu10.31                    Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3844           
CVE-2019-5827           libsqlite3-0-3.22.0-1ubuntu0.1               Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5827           
CVE-2019-9169           libc-bin-2.27-3ubuntu1                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9169           
CVE-2019-9169           libc6-2.27-3ubuntu1                          Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9169           
CVE-2018-11236          libc-bin-2.27-3ubuntu1                       Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-11236          
CVE-2018-11236          libc6-2.27-3ubuntu1                          Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-11236          
CVE-2018-11237          libc-bin-2.27-3ubuntu1                       Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-11237          
CVE-2018-11237          libc6-2.27-3ubuntu1                          Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-11237          
CVE-2018-12115          nodejs-10.17.0-1nodesource1                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12115          
CVE-2018-12116          nodejs-10.17.0-1nodesource1                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12116          
CVE-2018-12121          nodejs-10.17.0-1nodesource1                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12121          
CVE-2018-12122          nodejs-10.17.0-1nodesource1                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12122          
CVE-2018-19591          libc-bin-2.27-3ubuntu1                       Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-19591          
CVE-2018-19591          libc6-2.27-3ubuntu1                          Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-19591          
CVE-2018-20217          libgssapi-krb5-2-1.16-2ubuntu0.1             Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20217          
CVE-2018-20217          libk5crypto3-1.16-2ubuntu0.1                 Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20217          
CVE-2018-20217          libkrb5-3-1.16-2ubuntu0.1                    Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20217          
CVE-2018-20217          libkrb5support0-1.16-2ubuntu0.1              Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20217          
CVE-2018-20839          libsystemd0-237-3ubuntu10.31                 Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20839          
CVE-2018-20839          libudev1-237-3ubuntu10.31                    Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20839          
CVE-2018-7160           nodejs-10.17.0-1nodesource1                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7160           
CVE-2018-7167           nodejs-10.17.0-1nodesource1                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7167           
CVE-2019-12904          libgcrypt20-1.8.1-4ubuntu1.1                 Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-12904          
CVE-2019-13050          dirmngr-2.2.4-1ubuntu1.2                     Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gnupg-2.2.4-1ubuntu1.2                       Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gnupg-l10n-2.2.4-1ubuntu1.2                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gnupg-utils-2.2.4-1ubuntu1.2                 Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gnupg2-2.2.4-1ubuntu1.2                      Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gpg-2.2.4-1ubuntu1.2                         Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gpg-agent-2.2.4-1ubuntu1.2                   Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gpg-wks-client-2.2.4-1ubuntu1.2              Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gpg-wks-server-2.2.4-1ubuntu1.2              Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gpgconf-2.2.4-1ubuntu1.2                     Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gpgsm-2.2.4-1ubuntu1.2                       Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13050          gpgv-2.2.4-1ubuntu1.2                        Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13050          
CVE-2019-13627          libgcrypt20-1.8.1-4ubuntu1.1                 Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-13627          
CVE-2019-5094           e2fsprogs-1.44.1-1ubuntu1.2                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5094           
CVE-2019-5094           libcom-err2-1.44.1-1ubuntu1.2                Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5094           
CVE-2019-5094           libext2fs2-1.44.1-1ubuntu1.2                 Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5094           
CVE-2019-5094           libss2-1.44.1-1ubuntu1.2                     Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5094           
CVE-2019-5737           nodejs-10.17.0-1nodesource1                  Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-5737           
CVE-2019-9511           libnghttp2-14-1.30.0-1ubuntu1                Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9511           
CVE-2019-9513           libnghttp2-14-1.30.0-1ubuntu1                Medium            None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9513           
CVE-2016-10228          libc-bin-2.27-3ubuntu1                       Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10228          
CVE-2016-10228          libc6-2.27-3ubuntu1                          Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10228          
CVE-2017-7245           libpcre3-2:8.39-9                            Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7245           
CVE-2017-7246           libpcre3-2:8.39-9                            Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7246           
CVE-2017-8283           dpkg-1.19.0.5ubuntu2.3                       Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-8283           
CVE-2018-1000654        libtasn1-6-4.13-2                            Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000654        
CVE-2018-20796          libc-bin-2.27-3ubuntu1                       Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20796          
CVE-2018-20796          libc6-2.27-3ubuntu1                          Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-20796          
CVE-2018-5709           libgssapi-krb5-2-1.16-2ubuntu0.1             Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5709           
CVE-2018-5709           libk5crypto3-1.16-2ubuntu0.1                 Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5709           
CVE-2018-5709           libkrb5-3-1.16-2ubuntu0.1                    Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5709           
CVE-2018-5709           libkrb5support0-1.16-2ubuntu0.1              Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5709           
CVE-2018-7738           fdisk-2.31.1-0.4ubuntu3.4                    Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7738           
CVE-2018-7738           libblkid1-2.31.1-0.4ubuntu3.4                Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7738           
CVE-2018-7738           libfdisk1-2.31.1-0.4ubuntu3.4                Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7738           
CVE-2018-7738           libmount1-2.31.1-0.4ubuntu3.4                Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7738           
CVE-2018-7738           libsmartcols1-2.31.1-0.4ubuntu3.4            Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7738           
CVE-2018-7738           libuuid1-2.31.1-0.4ubuntu3.4                 Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7738           
CVE-2018-7738           mount-2.31.1-0.4ubuntu3.4                    Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7738           
CVE-2018-7738           util-linux-2.31.1-0.4ubuntu3.4               Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-7738           
CVE-2019-7309           libc-bin-2.27-3ubuntu1                       Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-7309           
CVE-2019-7309           libc6-2.27-3ubuntu1                          Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-7309           
CVE-2019-9192           libc-bin-2.27-3ubuntu1                       Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9192           
CVE-2019-9192           libc6-2.27-3ubuntu1                          Negligible        None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9192           
