Vulnerability_ID   Package   Severity
CVE-2015-9382   gobject-introspection-1.42.0-1.el7   Medium
CVE-2017-18267   gobject-introspection-1.42.0-1.el7   Medium
CVE-2018-10733   gobject-introspection-1.42.0-1.el7   Medium
CVE-2018-10767   gobject-introspection-1.42.0-1.el7   Medium
CVE-2018-10768   gobject-introspection-1.42.0-1.el7   Medium
CVE-2018-12910   gobject-introspection-1.42.0-1.el7   Medium
CVE-2018-13988   gobject-introspection-1.42.0-1.el7   Medium
CVE-2018-1000007   libcurl-7.29.0-25.el7.centos   Medium
CVE-2018-1000120   libcurl-7.29.0-25.el7.centos   Medium
CVE-2018-1000121   libcurl-7.29.0-25.el7.centos   Medium
CVE-2018-1000122   libcurl-7.29.0-25.el7.centos   Medium
CVE-2018-1000301   libcurl-7.29.0-25.el7.centos   Medium
CVE-2017-3735   openssl-libs-1.0.1e-51.el7_2.5   Medium
CVE-2018-0495   nss-util-3.21.0-2.2.el7_2   Medium
CVE-2018-0732   openssl-libs-1.0.1e-51.el7_2.5   Medium
CVE-2018-0737   openssl-libs-1.0.1e-51.el7_2.5   Medium
CVE-2018-0739   openssl-libs-1.0.1e-51.el7_2.5   Medium
CVE-2018-5742   bind-license-9.9.4-29.el7_2.3   Medium
CVE-2018-5407   openssl-libs-1.0.1e-51.el7_2.5   Medium
CVE-2019-3862   libssh2-1.4.3-10.el7_2.1   Medium
CVE-2018-14647   python-libs-2.7.5-34.el7   Medium
CVE-2019-5010   python-libs-2.7.5-34.el7   Medium
CVE-2019-9740   python-libs-2.7.5-34.el7   Medium
CVE-2019-9947   python-libs-2.7.5-34.el7   Medium
CVE-2019-9948   python-libs-2.7.5-34.el7   Medium
CVE-2018-5741   bind-license-9.9.4-29.el7_2.3   Medium
CVE-2018-1000876   binutils-2.23.52.0.1-55.el7   Medium
CVE-2018-12641   binutils-2.23.52.0.1-55.el7   Medium
CVE-2018-12697   binutils-2.23.52.0.1-55.el7   Medium
CVE-2018-15686   systemd-libs-219-19.el7_2.9   Medium
CVE-2018-16866   systemd-libs-219-19.el7_2.9   Medium
CVE-2018-16888   systemd-libs-219-19.el7_2.9   Medium
CVE-2016-10739   glibc-common-2.17-106.el7_2.6   Medium
CVE-2019-3858   libssh2-1.4.3-10.el7_2.1   Medium
CVE-2019-3861   libssh2-1.4.3-10.el7_2.1   Medium
CVE-2018-1122   procps-ng-3.3.10-5.el7_2   Medium
CVE-2018-12404   nss-util-3.21.0-2.2.el7_2   Medium
CVE-2018-0734   openssl-libs-1.0.1e-51.el7_2.5   Medium
CVE-2019-1559   openssl-libs-1.0.1e-51.el7_2.5   Medium
