Vulnerability_ID   Package   Severity
CVE-2018-10879   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-10881   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-10883   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-10902   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-1092   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-1094   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-10940   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-1118   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-1120   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-1130   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-13405   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-18690   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-5344   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-5391   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-5803   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-5848   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-7740   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-7757   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-8781   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-17456   perl-Git-1.8.3.1-12.el7_4   High
CVE-2018-15688   systemd-libs-219-42.el7_4.10   High
CVE-2018-16864   systemd-libs-219-42.el7_4.10   High
CVE-2018-16865   systemd-libs-219-42.el7_4.10   High
CVE-2018-18311   perl-macros-5.16.3-292.el7   High
CVE-2018-18397   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-18559   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-6454   systemd-libs-219-42.el7_4.10   High
CVE-2018-17972   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-18445   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-9568   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-3855   libssh2-1.4.3-10.el7_2.1   High
CVE-2019-3856   libssh2-1.4.3-10.el7_2.1   High
CVE-2019-3857   libssh2-1.4.3-10.el7_2.1   High
CVE-2019-3863   libssh2-1.4.3-10.el7_2.1   High
CVE-2019-9636   python-libs-2.7.5-58.el7   High
CVE-2019-6974   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-7221   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-12126   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-12127   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-12130   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-11091   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-5953   wget-1.14-15.el7_4.1   High
CVE-2018-5743   bind-license-9.9.4-51.el7_4.2   High
CVE-2019-11477   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-11478   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-11479   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-10160   python-libs-2.7.5-58.el7   High
CVE-2019-12735   vim-minimal-7.4.160-2.el7   High
CVE-2018-16871   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-16884   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-11085   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-11811   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-10853   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-13053   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-13093   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-13094   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-13095   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-14625   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-14734   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-15594   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-16658   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-16885   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-18281   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-7755   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-8087   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-9363   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-9516   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2018-9517   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-10140   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-11599   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-11810   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-11833   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-3459   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-3460   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-3882   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-3900   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-5489   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-7222   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-9456   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-1125   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-9500   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2019-14835   kernel-headers-3.10.0-693.21.1.el7   High
CVE-2017-11671   libstdc++-4.8.5-16.el7_4.2   Low
CVE-2017-15906   openssh-clients-7.4p1-13.el7_4   Low
CVE-2018-10372   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-10373   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-10534   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-10535   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-13033   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-7208   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-7568   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-7569   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-7642   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-7643   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2018-8945   binutils-2.25.1-32.base.el7_4.2   Low
CVE-2015-9262   mesa-libglapi-17.0.1-6.20170307.el7   Low
CVE-2018-5729   libkadm5-1.15.1-8.el7   Low
CVE-2018-5730   libkadm5-1.15.1-8.el7   Low
CVE-2018-1113   setup-2.8.71-7.el7   Low
CVE-2019-3815   systemd-libs-219-42.el7_4.10   Low
CVE-2018-14618   libcurl-devel-7.29.0-42.el7_4.1   Low
CVE-2018-15473   openssh-clients-7.4p1-13.el7_4   Low
CVE-2018-18384   unzip-6.0-16.el7   Low
CVE-2018-16842   libcurl-devel-7.29.0-42.el7_4.1   Low
CVE-2018-16062   elfutils-libs-0.168-8.el7   Low
CVE-2018-16402   elfutils-libs-0.168-8.el7   Low
CVE-2018-16403   elfutils-libs-0.168-8.el7   Low
CVE-2018-18310   elfutils-libs-0.168-8.el7   Low
CVE-2018-18520   elfutils-libs-0.168-8.el7   Low
CVE-2018-18521   elfutils-libs-0.168-8.el7   Low
CVE-2019-7149   elfutils-libs-0.168-8.el7   Low
CVE-2019-7150   elfutils-libs-0.168-8.el7   Low
CVE-2019-7664   elfutils-libs-0.168-8.el7   Low
CVE-2019-7665   elfutils-libs-0.168-8.el7   Low
CVE-2017-11368   libkadm5-1.15.1-8.el7   Medium
CVE-2017-7562   libkadm5-1.15.1-8.el7   Medium
CVE-2014-9402   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2015-5180   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2017-12132   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2017-15670   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2017-15804   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2018-1000001   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2017-3736   openssl-libs-1.0.2k-8.el7   Medium
CVE-2017-3737   openssl-libs-1.0.2k-8.el7   Medium
CVE-2017-3738   openssl-libs-1.0.2k-8.el7   Medium
CVE-2018-3665   kernel-headers-3.10.0-693.21.1.el7   Medium
CVE-2016-2183   python-libs-2.7.5-58.el7   Medium
CVE-2018-12384   nss-tools-3.28.4-15.el7_4   Medium
CVE-2018-1060   python-libs-2.7.5-58.el7   Medium
CVE-2018-1061   python-libs-2.7.5-58.el7   Medium
CVE-2018-0494   wget-1.14-15.el7_4.1   Medium
CVE-2017-16997   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2018-11236   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2018-11237   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2018-6485   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2015-9381   libcroco-0.6.11-1.el7   Medium
CVE-2015-9382   libcroco-0.6.11-1.el7   Medium
CVE-2017-18267   libcroco-0.6.11-1.el7   Medium
CVE-2018-10733   libcroco-0.6.11-1.el7   Medium
CVE-2018-10767   libcroco-0.6.11-1.el7   Medium
CVE-2018-10768   libcroco-0.6.11-1.el7   Medium
CVE-2018-12910   libcroco-0.6.11-1.el7   Medium
CVE-2018-13988   libcroco-0.6.11-1.el7   Medium
CVE-2018-1000007   nss-pem-1.0.3-4.el7   Medium
CVE-2018-1000120   nss-pem-1.0.3-4.el7   Medium
CVE-2018-1000121   nss-pem-1.0.3-4.el7   Medium
CVE-2018-1000122   nss-pem-1.0.3-4.el7   Medium
CVE-2018-1000301   nss-pem-1.0.3-4.el7   Medium
CVE-2017-3735   openssl-libs-1.0.2k-8.el7   Medium
CVE-2018-0495   nss-util-3.28.4-3.el7   Medium
CVE-2018-0732   openssl-libs-1.0.2k-8.el7   Medium
CVE-2018-0737   openssl-libs-1.0.2k-8.el7   Medium
CVE-2018-0739   openssl-libs-1.0.2k-8.el7   Medium
CVE-2018-14633   kernel-headers-3.10.0-693.21.1.el7   Medium
CVE-2018-14646   kernel-headers-3.10.0-693.21.1.el7   Medium
CVE-2018-5742   bind-license-9.9.4-51.el7_4.2   Medium
CVE-2018-5407   openssl-libs-1.0.2k-8.el7   Medium
CVE-2019-3862   libssh2-1.4.3-10.el7_2.1   Medium
CVE-2018-14647   python-libs-2.7.5-58.el7   Medium
CVE-2019-5010   python-libs-2.7.5-58.el7   Medium
CVE-2019-9740   python-libs-2.7.5-58.el7   Medium
CVE-2019-9947   python-libs-2.7.5-58.el7   Medium
CVE-2019-9948   python-libs-2.7.5-58.el7   Medium
CVE-2018-5741   bind-license-9.9.4-51.el7_4.2   Medium
CVE-2018-1000876   binutils-2.25.1-32.base.el7_4.2   Medium
CVE-2018-12641   binutils-2.25.1-32.base.el7_4.2   Medium
CVE-2018-12697   binutils-2.25.1-32.base.el7_4.2   Medium
CVE-2018-14598   libX11-common-1.6.5-1.el7   Medium
CVE-2018-14599   libX11-common-1.6.5-1.el7   Medium
CVE-2018-14600   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15853   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15854   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15855   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15856   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15857   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15859   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15861   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15862   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15863   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15864   libX11-common-1.6.5-1.el7   Medium
CVE-2018-15686   systemd-libs-219-42.el7_4.10   Medium
CVE-2018-16866   systemd-libs-219-42.el7_4.10   Medium
CVE-2018-16888   systemd-libs-219-42.el7_4.10   Medium
CVE-2016-10739   glibc-headers-2.17-196.el7_4.2   Medium
CVE-2019-3858   libssh2-1.4.3-10.el7_2.1   Medium
CVE-2019-3861   libssh2-1.4.3-10.el7_2.1   Medium
CVE-2018-1122   procps-ng-3.3.10-16.el7   Medium
CVE-2018-12404   nss-util-3.28.4-3.el7   Medium
CVE-2018-0734   openssl-libs-1.0.2k-8.el7   Medium
CVE-2019-1559   openssl-libs-1.0.2k-8.el7   Medium
