Vulnerability_ID   Package   Severity
CVE-2016-0705   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-0797   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-0800   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2315   perl-Git-1.8.3.1-4.el7   High
CVE-2016-2324   perl-Git-1.8.3.1-4.el7   High
CVE-2016-0799   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2105   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2106   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2107   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2108   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2109   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2842   openssl-libs-1.0.1e-42.el7.9   High
CVE-2015-2328   pcre-8.32-14.el7   High
CVE-2015-3217   pcre-8.32-14.el7   High
CVE-2015-5073   pcre-8.32-14.el7   High
CVE-2015-8385   pcre-8.32-14.el7   High
CVE-2015-8386   pcre-8.32-14.el7   High
CVE-2015-8388   pcre-8.32-14.el7   High
CVE-2015-8391   pcre-8.32-14.el7   High
CVE-2016-3191   pcre-8.32-14.el7   High
CVE-2016-0758   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-3044   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8767   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4565   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-1762   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-1833   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-1834   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-1835   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-1836   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-1837   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-1838   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-1839   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-1840   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-3627   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-3705   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-4447   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-4448   libxml2-2.9.1-5.el7_1.2   High
CVE-2016-4449   libxml2-2.9.1-5.el7_1.2   High
CVE-2015-8660   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-2143   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4470   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-5696   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8916   libarchive-3.1.2-7.el7   High
CVE-2015-8917   libarchive-3.1.2-7.el7   High
CVE-2015-8919   libarchive-3.1.2-7.el7   High
CVE-2015-8920   libarchive-3.1.2-7.el7   High
CVE-2015-8921   libarchive-3.1.2-7.el7   High
CVE-2015-8922   libarchive-3.1.2-7.el7   High
CVE-2015-8923   libarchive-3.1.2-7.el7   High
CVE-2015-8924   libarchive-3.1.2-7.el7   High
CVE-2015-8925   libarchive-3.1.2-7.el7   High
CVE-2015-8926   libarchive-3.1.2-7.el7   High
CVE-2015-8928   libarchive-3.1.2-7.el7   High
CVE-2015-8930   libarchive-3.1.2-7.el7   High
CVE-2015-8931   libarchive-3.1.2-7.el7   High
CVE-2015-8932   libarchive-3.1.2-7.el7   High
CVE-2015-8934   libarchive-3.1.2-7.el7   High
CVE-2016-1541   libarchive-3.1.2-7.el7   High
CVE-2016-4300   libarchive-3.1.2-7.el7   High
CVE-2016-4302   libarchive-3.1.2-7.el7   High
CVE-2016-4809   libarchive-3.1.2-7.el7   High
CVE-2016-5418   libarchive-3.1.2-7.el7   High
CVE-2016-5844   libarchive-3.1.2-7.el7   High
CVE-2016-6250   libarchive-3.1.2-7.el7   High
CVE-2016-7166   libarchive-3.1.2-7.el7   High
CVE-2016-3134   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4997   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4998   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-6197   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-6198   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-2177   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2178   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2179   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2180   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2181   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-2182   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-6302   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-6304   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-6306   openssl-libs-1.0.1e-42.el7.9   High
CVE-2016-7039   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-8666   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-5195   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2013-4312   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8374   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8543   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8746   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8812   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8844   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8845   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8956   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-2053   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-2069   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-2117   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-2384   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-2847   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-3070   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-3156   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-3699   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-3841   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4569   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4578   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4581   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4794   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-5412   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-5828   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-5829   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-6136   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-6327   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-6480   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-7914   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-7915   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9794   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-13167   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-16597   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-6828   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-7117   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9555   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-6074   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-8630   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-8655   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9083   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9084   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-8650   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9793   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-2618   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-2636   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-10208   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-7910   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-8646   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-5986   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7308   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7502   nss-tools-3.19.1-5.el7_1   High
CVE-2017-1000366   glibc-headers-2.17-78.el7   High
CVE-2017-1000364   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-1000379   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-2583   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-6214   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7477   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7645   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7895   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2014-7970   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2014-7975   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8839   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8970   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-10088   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-10147   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-10200   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-10741   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-6213   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-7042   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-7097   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-8645   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9576   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9588   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9604   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9685   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-9806   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-2584   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-2596   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-2647   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-2671   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-5551   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-5970   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-6001   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-6951   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7187   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7495   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7616   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7889   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-8797   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-8890   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-9074   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-9075   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-9076   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-9077   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-9242   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7533   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-1000117   perl-Git-1.8.3.1-4.el7   High
CVE-2017-1000251   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7805   nss-tools-3.19.1-5.el7_1   High
CVE-2016-8399   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-1000111   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-1000112   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-11176   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-14106   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7184   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7541   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7542   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7558   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8539   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-12192   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-12193   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-15649   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7472   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-12188   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7518   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-3672   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-7913   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-8633   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-1000252   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-1000407   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-1000410   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-12154   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-12190   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-13166   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-13305   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-14140   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-15116   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-15121   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-15126   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-15127   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-15129   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-15265   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-15274   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-17448   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-17449   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-17558   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-18017   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-18203   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-18270   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-7294   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-8824   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-9725   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1000004   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-5750   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-6927   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-16939   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1000199   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1068   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1087   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1091   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-8897   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-3639   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1124   procps-ng-3.3.10-3.el7   High
CVE-2018-1126   procps-ng-3.3.10-3.el7   High
CVE-2018-11235   perl-Git-1.8.3.1-4.el7   High
CVE-2017-11600   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-12020   gnupg2-2.0.22-3.el7   High
CVE-2018-10897   yum-plugin-fastestmirror-1.1.31-29.el7   High
CVE-2017-13215   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10675   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-3620   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-3646   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-3693   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-5390   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-7566   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-14634   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-8830   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2016-4913   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-0861   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-10661   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-17805   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-18208   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-18232   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-18344   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2017-18360   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1000026   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10322   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10878   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10879   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10881   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10883   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10902   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1092   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1094   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10940   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1118   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1120   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-1130   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-13405   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-18690   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-5344   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-5391   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-5803   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-5848   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-7740   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-7757   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-8781   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-17456   perl-Git-1.8.3.1-4.el7   High
CVE-2018-18311   perl-macros-5.16.3-285.el7   High
CVE-2018-18397   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-18559   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-17972   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-18445   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-9568   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-3855   libssh2-1.4.3-8.el7   High
CVE-2019-3856   libssh2-1.4.3-8.el7   High
CVE-2019-3857   libssh2-1.4.3-8.el7   High
CVE-2019-3863   libssh2-1.4.3-8.el7   High
CVE-2019-9636   python-libs-2.7.5-18.el7_1.1   High
CVE-2019-6974   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-7221   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-12126   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-12127   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-12130   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11091   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11477   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11478   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11479   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-10160   python-libs-2.7.5-18.el7_1.1   High
CVE-2019-12735   vim-minimal-7.4.160-1.el7   High
CVE-2018-16871   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-16884   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11085   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11811   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-10853   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-13053   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-13093   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-13094   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-13095   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-14625   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-14734   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-15594   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-16658   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-16885   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-18281   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-7755   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-8087   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-9363   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-9516   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2018-9517   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-10140   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11599   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11810   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-11833   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-3459   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-3460   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-3882   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-3900   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-5489   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-7222   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-9456   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-1125   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-9500   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2019-14835   kernel-headers-3.10.0-229.11.1.el7   High
CVE-2015-1345   grep-2.20-1.el7   Low
CVE-2015-1782   libssh2-1.4.3-8.el7   Low
CVE-2016-3075   glibc-headers-2.17-78.el7   Low
CVE-2016-5636   python-libs-2.7.5-18.el7_1.1   Low
CVE-2016-3119   krb5-libs-1.12.2-14.el7   Low
CVE-2016-3120   krb5-libs-1.12.2-14.el7   Low
CVE-2016-5011   util-linux-2.23.2-22.el7_1.1   Low
CVE-2017-11671   libstdc++-devel-4.8.3-9.el7   Low
CVE-2017-15906   openssh-clients-6.6.1p1-12.el7_1   Low
CVE-2018-10372   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-10373   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-10534   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-10535   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-13033   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-7208   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-7568   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-7569   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-7642   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-7643   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-8945   binutils-2.23.52.0.1-30.el7_1.2   Low
CVE-2018-5729   krb5-libs-1.12.2-14.el7   Low
CVE-2018-5730   krb5-libs-1.12.2-14.el7   Low
CVE-2018-1113   setup-2.8.71-5.el7   Low
CVE-2018-14618   libcurl-7.29.0-19.el7   Low
CVE-2018-15473   openssh-clients-6.6.1p1-12.el7_1   Low
CVE-2018-16842   libcurl-7.29.0-19.el7   Low
CVE-2018-16062   elfutils-libs-0.160-1.el7   Low
CVE-2018-16402   elfutils-libs-0.160-1.el7   Low
CVE-2018-16403   elfutils-libs-0.160-1.el7   Low
CVE-2018-18310   elfutils-libs-0.160-1.el7   Low
CVE-2018-18520   elfutils-libs-0.160-1.el7   Low
CVE-2018-18521   elfutils-libs-0.160-1.el7   Low
CVE-2019-7149   elfutils-libs-0.160-1.el7   Low
CVE-2019-7150   elfutils-libs-0.160-1.el7   Low
CVE-2019-7664   elfutils-libs-0.160-1.el7   Low
CVE-2019-7665   elfutils-libs-0.160-1.el7   Low
CVE-2015-3414   sqlite-3.7.17-4.el7   Medium
CVE-2015-3415   sqlite-3.7.17-4.el7   Medium
CVE-2015-3416   sqlite-3.7.17-4.el7   Medium
CVE-2015-3238   pam-1.1.8-12.el7   Medium
CVE-2015-2730   nss-softokn-freebl-3.16.2.3-12.el7_1   Medium
CVE-2014-8559   kernel-headers-3.10.0-229.11.1.el7   Medium
CVE-2015-5156   kernel-headers-3.10.0-229.11.1.el7   Medium
CVE-2014-8484   binutils-2.23.52.0.1-30.el7_1.2   Medium
CVE-2014-8485   binutils-2.23.52.0.1-30.el7_1.2   Medium
CVE-2014-8501   binutils-2.23.52.0.1-30.el7_1.2   Medium
