Vulnerability ID        Package                                       Severity          Fix         CVE Refs        Vulnerability URL                                                   
CVE-2011-3389           libgnutls-deb0-28-3.3.30-0+deb8u1             Medium            None                        https://security-tracker.debian.org/tracker/CVE-2011-3389           
CVE-2013-4392           systemd-sysv-215-17+deb8u13                   Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2013-4392           
CVE-2013-4392           udev-215-17+deb8u13                           Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2013-4392           
CVE-2014-9483           emacs24-bin-common-24.4+1-5+deb8u1            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2014-9483           
CVE-2014-9483           emacs24-common-24.4+1-5+deb8u1                Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2014-9483           
CVE-2014-9483           emacs24-nox-24.4+1-5+deb8u1                   Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2014-9483           
CVE-2014-9488           less-458-3                                    Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2014-9488           
CVE-2015-3276           libldap-2.4-2-2.4.40+dfsg-1+deb8u6            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-3276           
CVE-2015-5186           libaudit-common-1:2.4-1                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5186           
CVE-2015-5186           libaudit1-1:2.4-1+b1                          Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5186           
CVE-2015-5218           libblkid1-2.25.2-6                            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5218           
CVE-2015-5218           libmount1-2.25.2-6                            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5218           
CVE-2015-5218           libsmartcols1-2.25.2-6                        Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5218           
CVE-2015-5218           libuuid1-2.25.2-6                             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5218           
CVE-2015-5218           mount-2.25.2-6                                Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5218           
CVE-2015-5218           util-linux-2.25.2-6                           Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5218           
CVE-2015-5224           libblkid1-2.25.2-6                            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5224           
CVE-2015-5224           libmount1-2.25.2-6                            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5224           
CVE-2015-5224           libsmartcols1-2.25.2-6                        Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5224           
CVE-2015-5224           libuuid1-2.25.2-6                             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5224           
CVE-2015-5224           mount-2.25.2-6                                Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5224           
CVE-2015-5224           util-linux-2.25.2-6                           Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-5224           
CVE-2015-8985           libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-8985           
CVE-2015-8985           libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-8985           
CVE-2015-8985           locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-8985           
CVE-2015-8985           multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2015-8985           
CVE-2016-3739           libcurl3-gnutls-7.38.0-4+deb8u16              Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2016-3739           
CVE-2016-4484           libcryptsetup4-2:1.6.6-5                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2016-4484           
CVE-2017-1000382        vim-2:7.4.488-7+deb8u4                        Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-1000382        
CVE-2017-1000382        vim-common-2:7.4.488-7+deb8u4                 Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-1000382        
CVE-2017-1000382        vim-runtime-2:7.4.488-7+deb8u4                Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-1000382        
CVE-2017-11164          libpcre3-2:8.35-3.3+deb8u4                    Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-11164          
CVE-2017-14159          libldap-2.4-2-2.4.40+dfsg-1+deb8u6            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-14159          
CVE-2017-15088          libgssapi-krb5-2-1.12.1+dfsg-19+deb8u5        Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-15088          
CVE-2017-15088          libk5crypto3-1.12.1+dfsg-19+deb8u5            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-15088          
CVE-2017-15088          libkrb5-3-1.12.1+dfsg-19+deb8u5               Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-15088          
CVE-2017-15088          libkrb5support0-1.12.1+dfsg-19+deb8u5         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-15088          
CVE-2017-15232          libjpeg62-turbo-1:1.3.1-12+deb8u2             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-15232          
CVE-2017-16231          libpcre3-2:8.35-3.3+deb8u4                    Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-16231          
CVE-2017-17740          libldap-2.4-2-2.4.40+dfsg-1+deb8u6            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-17740          
CVE-2017-18018          coreutils-8.23-4                              Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-18018          
CVE-2017-7407           libcurl3-gnutls-7.38.0-4+deb8u16              Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-7407           
CVE-2017-8283           dpkg-1.17.27                                  Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2017-8283           
CVE-2018-1000654        libtasn1-6-4.2-3+deb8u3                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-1000654        
CVE-2018-14048          libpng12-0-1.2.50-2+deb8u3                    Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-14048          
CVE-2018-14550          libpng12-0-1.2.50-2+deb8u3                    Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-14550          
CVE-2018-20796          libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-20796          
CVE-2018-20796          libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-20796          
CVE-2018-20796          locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-20796          
CVE-2018-20796          multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-20796          
CVE-2018-5709           libgssapi-krb5-2-1.12.1+dfsg-19+deb8u5        Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-5709           
CVE-2018-5709           libk5crypto3-1.12.1+dfsg-19+deb8u5            Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-5709           
CVE-2018-5709           libkrb5-3-1.12.1+dfsg-19+deb8u5               Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-5709           
CVE-2018-5709           libkrb5support0-1.12.1+dfsg-19+deb8u5         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-5709           
CVE-2018-6829           gnupg-1.4.18-7+deb8u5                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-6829           
CVE-2018-6829           gpgv-1.4.18-7+deb8u5                          Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-6829           
CVE-2018-6829           libgcrypt20-1.6.3-2+deb8u8                    Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2018-6829           
CVE-2019-1010022        libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010022        
CVE-2019-1010022        libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010022        
CVE-2019-1010022        locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010022        
CVE-2019-1010022        multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010022        
CVE-2019-1010023        libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010023        
CVE-2019-1010023        libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010023        
CVE-2019-1010023        locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010023        
CVE-2019-1010023        multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010023        
CVE-2019-1010024        libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010024        
CVE-2019-1010024        libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010024        
CVE-2019-1010024        locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010024        
CVE-2019-1010024        multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010024        
CVE-2019-1010025        libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010025        
CVE-2019-1010025        libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010025        
CVE-2019-1010025        locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010025        
CVE-2019-1010025        multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-1010025        
CVE-2019-6129           libpng12-0-1.2.50-2+deb8u3                    Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-6129           
CVE-2019-6488           libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-6488           
CVE-2019-6488           libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-6488           
CVE-2019-6488           locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-6488           
CVE-2019-6488           multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-6488           
CVE-2019-7309           libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-7309           
CVE-2019-7309           libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-7309           
CVE-2019-7309           locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-7309           
CVE-2019-7309           multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-7309           
CVE-2019-9192           libc-bin-2.19-18+deb8u10                      Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-9192           
CVE-2019-9192           libc6-2.19-18+deb8u10                         Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-9192           
CVE-2019-9192           locales-2.19-18+deb8u10                       Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-9192           
CVE-2019-9192           multiarch-support-2.19-18+deb8u10             Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-9192           
CVE-2019-9923           tar-1.27.1-2+deb8u2                           Negligible        None                        https://security-tracker.debian.org/tracker/CVE-2019-9923           
CVE-2019-5094           e2fslibs-1.42.12-2+deb8u2                     Unknown           None                        https://security-tracker.debian.org/tracker/CVE-2019-5094           
CVE-2019-5094           e2fsprogs-1.42.12-2+deb8u2                    Unknown           None                        https://security-tracker.debian.org/tracker/CVE-2019-5094           
CVE-2019-5094           libcomerr2-1.42.12-2+deb8u2                   Unknown           None                        https://security-tracker.debian.org/tracker/CVE-2019-5094           
CVE-2019-5094           libss2-1.42.12-2+deb8u2                       Unknown           None                        https://security-tracker.debian.org/tracker/CVE-2019-5094           
