Vulnerability ID        Package                                                     Severity          Fix                                               CVE Refs        Vulnerability URL                                                     
CVE-2013-0157           util-linux-2.20.1-5.1ubuntu20.9                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157           
CVE-2013-4235           login-1:4.1.5.1-1ubuntu9.2                                  Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2013-4235           passwd-1:4.1.5.1-1ubuntu9.2                                 Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2014-2893           libllvm3.4-1:3.4-1ubuntu3                                   Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-2893           
CVE-2014-8541           libavcodec54-6:9.20-0ubuntu0.14.04.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8541           
CVE-2014-8541           libavformat54-6:9.20-0ubuntu0.14.04.1                       Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8541           
CVE-2014-8541           libavutil52-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8541           
CVE-2014-8541           libswscale2-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8541           
CVE-2014-8625           dpkg-1.17.5ubuntu5.7                                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8625           
CVE-2014-9092           libjpeg-turbo8-1.3.0-0ubuntu2                               Low               1.3.0-0ubuntu2.1                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9092           
CVE-2014-9114           libblkid1-2.20.1-5.1ubuntu20.9                              Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9114           libmount1-2.20.1-5.1ubuntu20.9                              Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9114           libuuid1-2.20.1-5.1ubuntu20.9                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9114           mount-2.20.1-5.1ubuntu20.9                                  Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9114           util-linux-2.20.1-5.1ubuntu20.9                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9761           libc-bin-2.19-0ubuntu6.9                                    Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761           
CVE-2014-9761           libc6-2.19-0ubuntu6.13                                      Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761           
CVE-2014-9761           multiarch-support-2.19-0ubuntu6.9                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761           
CVE-2015-3395           libavcodec54-6:9.20-0ubuntu0.14.04.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3395           
CVE-2015-3395           libavformat54-6:9.20-0ubuntu0.14.04.1                       Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3395           
CVE-2015-3395           libavutil52-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3395           
CVE-2015-3395           libswscale2-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3395           
CVE-2015-3417           libavcodec54-6:9.20-0ubuntu0.14.04.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3417           
CVE-2015-3417           libavformat54-6:9.20-0ubuntu0.14.04.1                       Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3417           
CVE-2015-3417           libavutil52-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3417           
CVE-2015-3417           libswscale2-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-3417           
CVE-2015-5180           libc-bin-2.19-0ubuntu6.9                                    Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc6-2.19-0ubuntu6.13                                      Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           multiarch-support-2.19-0ubuntu6.9                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5203           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.5                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5203           
CVE-2015-5221           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.5                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5221           
CVE-2015-5276           gcc-4.8-base-4.8.4-2ubuntu1~14.04.3                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libgfortran3-4.8.4-2ubuntu1~14.04.3                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libquadmath0-4.8.4-2ubuntu1~14.04.3                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libstdc++6-4.8.4-2ubuntu1~14.04.3                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-7995           libxslt1.1-1.1.28-2build1                                   Low               1.1.28-2ubuntu0.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-7995           
CVE-2015-8239           sudo-1.8.9p5-1ubuntu1.3                                     Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8239           
CVE-2015-8853           perl-5.18.2-2ubuntu1.1                                      Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853           
CVE-2015-8853           perl-base-5.18.2-2ubuntu1.1                                 Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853           
CVE-2015-8853           perl-modules-5.18.2-2ubuntu1.1                              Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8853           
CVE-2015-9019           libxslt1.1-1.1.28-2build1                                   Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9019           
CVE-2015-9274           libharfbuzz-icu0-0.9.27-1ubuntu1.1                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9274           
CVE-2015-9274           libharfbuzz0b-0.9.27-1ubuntu1.1                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9274           
CVE-2016-0634           bash-4.3-7ubuntu1.5                                         Low               4.3-7ubuntu1.7                                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-0634           
CVE-2016-10087          libpng12-0-1.2.50-1ubuntu2.14.04.2                          Low               1.2.50-1ubuntu2.14.04.3                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10087          
CVE-2016-10169          libwavpack1-4.70.0-1                                        Low               4.70.0-1ubuntu0.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10169          
CVE-2016-10198          gstreamer1.0-plugins-good-1.2.4-1~ubuntu1.3                 Low               1.2.4-1~ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10198          
CVE-2016-10198          libgstreamer-plugins-good1.0-0-1.2.4-1~ubuntu1.3            Low               1.2.4-1~ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10198          
CVE-2016-10199          gstreamer1.0-plugins-good-1.2.4-1~ubuntu1.3                 Low               1.2.4-1~ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10199          
CVE-2016-10199          libgstreamer-plugins-good1.0-0-1.2.4-1~ubuntu1.3            Low               1.2.4-1~ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10199          
CVE-2016-10254          libelf1-0.158-0ubuntu5.2                                    Low               0.158-0ubuntu5.3                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10254          
CVE-2016-10255          libelf1-0.158-0ubuntu5.2                                    Low               0.158-0ubuntu5.3                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10255          
CVE-2016-10267          libtiff5-4.0.3-7ubuntu0.6                                   Low               4.0.3-7ubuntu0.8                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10267          
CVE-2016-10371          libtiff5-4.0.3-7ubuntu0.6                                   Low               4.0.3-7ubuntu0.8                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10371          
CVE-2016-1234           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234           
CVE-2016-1234           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1234           
CVE-2016-1867           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.4                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-1867           
CVE-2016-2089           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.4                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2089           
CVE-2016-2090           libbsd0-0.6.0-2ubuntu1                                      Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2090           
CVE-2016-2774           isc-dhcp-client-4.2.4-7ubuntu12.8                           Low               4.2.4-7ubuntu12.12                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2774           
CVE-2016-2774           isc-dhcp-common-4.2.4-7ubuntu12.8                           Low               4.2.4-7ubuntu12.12                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2774           
CVE-2016-2781           coreutils-8.21-1ubuntu5.4                                   Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2781           
CVE-2016-3189           bzip2-1.0.6-5                                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
CVE-2016-3189           libbz2-1.0-1.0.6-5                                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
CVE-2016-3190           libcairo-gobject2-1.13.0~20140204-0ubuntu1.1                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3190           
CVE-2016-3190           libcairo2-1.13.0~20140204-0ubuntu1.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3190           
CVE-2016-3616           libjpeg-turbo8-1.3.0-0ubuntu2                               Low               1.3.0-0ubuntu2.1                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3616           
CVE-2016-3706           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3706           
CVE-2016-3706           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3706           
CVE-2016-4333           libhdf5-7-1.8.11-5ubuntu7                                   Low               1.8.11-5ubuntu7.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4333           
CVE-2016-4429           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4429           
CVE-2016-4429           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4429           
CVE-2016-5011           libblkid1-2.20.1-5.1ubuntu20.9                              Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libmount1-2.20.1-5.1ubuntu20.9                              Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libuuid1-2.20.1-5.1ubuntu20.9                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           mount-2.20.1-5.1ubuntu20.9                                  Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           util-linux-2.20.1-5.1ubuntu20.9                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5102           libtiff5-4.0.3-7ubuntu0.6                                   Low               4.0.3-7ubuntu0.9                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5102           
CVE-2016-5318           libtiff5-4.0.3-7ubuntu0.6                                   Low               4.0.3-7ubuntu0.9                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5318           
CVE-2016-5407           libxv1-2:1.0.10-1                                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5407           
CVE-2016-6185           perl-5.18.2-2ubuntu1.1                                      Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6185           
CVE-2016-6185           perl-base-5.18.2-2ubuntu1.1                                 Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6185           
CVE-2016-6185           perl-modules-5.18.2-2ubuntu1.1                              Low               5.18.2-2ubuntu1.4                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6185           
CVE-2016-6323           libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6323           
CVE-2016-6323           multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.10                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6323           
CVE-2016-6866           suckless-tools-40-1                                         Low               40-1+deb8u2build0.14.04.1                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6866           
CVE-2016-7098           wget-1.15-1ubuntu1.14.04.2                                  Low               1.15-1ubuntu1.14.04.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7098           
CVE-2016-7393           libavcodec54-6:9.20-0ubuntu0.14.04.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7393           
CVE-2016-7393           libavformat54-6:9.20-0ubuntu0.14.04.1                       Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7393           
CVE-2016-7393           libavutil52-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7393           
CVE-2016-7393           libswscale2-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7393           
CVE-2016-7424           libavcodec54-6:9.20-0ubuntu0.14.04.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7424           
CVE-2016-7424           libavformat54-6:9.20-0ubuntu0.14.04.1                       Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7424           
CVE-2016-7424           libavutil52-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7424           
CVE-2016-7424           libswscale2-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7424           
CVE-2016-7944           libxfixes3-1:5.0.1-1ubuntu1.1                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7944           
CVE-2016-7945           libxi6-2:1.7.1.901-1ubuntu1.1                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7945           
CVE-2016-7946           libxi6-2:1.7.1.901-1ubuntu1.1                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7946           
CVE-2016-7947           libxrandr2-2:1.5.0-1~trusty1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7947           
CVE-2016-7948           libxrandr2-2:1.5.0-1~trusty1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7948           
CVE-2016-7949           libxrender1-1:0.9.8-1build0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7949           
CVE-2016-7950           libxrender1-1:0.9.8-1build0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7950           
CVE-2016-7951           libxtst6-2:1.2.2-1                                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7951           
CVE-2016-7952           libxtst6-2:1.2.2-1                                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7952           
CVE-2016-8625           libcurl3-gnutls-7.35.0-1ubuntu2.10                          Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8625           
CVE-2016-8675           libavcodec54-6:9.20-0ubuntu0.14.04.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8675           
CVE-2016-8675           libavformat54-6:9.20-0ubuntu0.14.04.1                       Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8675           
CVE-2016-8675           libavutil52-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8675           
CVE-2016-8675           libswscale2-6:9.20-0ubuntu0.14.04.1                         Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8675           
CVE-2016-8690           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.4                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8690           
CVE-2016-8693           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.4                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8693           
CVE-2016-9082           libcairo-gobject2-1.13.0~20140204-0ubuntu1.1                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9082           
CVE-2016-9082           libcairo2-1.13.0~20140204-0ubuntu1.1                        Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9082           
CVE-2016-9318           libxml2-2.9.1+dfsg1-3ubuntu4.9                              Low               2.9.1+dfsg1-3ubuntu4.13                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9318           
CVE-2016-9586           libcurl3-gnutls-7.35.0-1ubuntu2.10                          Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9586           
CVE-2016-9600           libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.5                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9600           
CVE-2016-9811           gstreamer1.0-plugins-base-1.2.4-1~ubuntu2                   Low               1.2.4-1~ubuntu2.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9811           
CVE-2016-9811           gstreamer1.0-x-1.2.4-1~ubuntu2                              Low               1.2.4-1~ubuntu2.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9811           
CVE-2016-9811           libgstreamer-plugins-base1.0-0-1.2.4-1~ubuntu2              Low               1.2.4-1~ubuntu2.1                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9811           
CVE-2016-9840           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9840           
CVE-2016-9841           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9841           
CVE-2016-9842           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9842           
CVE-2016-9843           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9843           
CVE-2017-1000050        libjasper1-1.900.1-14ubuntu3.3                              Low               1.900.1-14ubuntu3.5                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000050        
CVE-2017-1000100        libcurl3-gnutls-7.35.0-1ubuntu2.10                          Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000100        
CVE-2017-1000101        libcurl3-gnutls-7.35.0-1ubuntu2.10                          Low               7.35.0-1ubuntu2.11                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000101        
CVE-2017-1000408        libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        
CVE-2017-1000408        libc6-2.19-0ubuntu6.13                                      Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        
CVE-2017-1000408        multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000408        
CVE-2017-1000409        libc-bin-2.19-0ubuntu6.9                                    Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        
CVE-2017-1000409        libc6-2.19-0ubuntu6.13                                      Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        
CVE-2017-1000409        multiarch-support-2.19-0ubuntu6.9                           Low               2.19-0ubuntu6.14                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000409        
CVE-2017-10688          libtiff5-4.0.3-7ubuntu0.6                                   Low               4.0.3-7ubuntu0.8                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10688          
CVE-2017-10790          libtasn1-6-3.4-3ubuntu0.4                                   Low               3.4-3ubuntu0.6                                                    http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-10790          
CVE-2017-11109          vim-common-2:7.4.052-1ubuntu3.1                             Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11109          
CVE-2017-11109          vim-tiny-2:7.4.052-1ubuntu3.1                               Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11109          
CVE-2017-11333          libvorbis0a-1.3.2-1.3ubuntu1                                Low               1.3.2-1.3ubuntu1.1                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11333          
CVE-2017-11333          libvorbisenc2-1.3.2-1.3ubuntu1                              Low               1.3.2-1.3ubuntu1.1                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11333          
CVE-2017-11335          libtiff5-4.0.3-7ubuntu0.6                                   Low               4.0.3-7ubuntu0.8                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11335          
CVE-2017-11462          krb5-locales-1.12+dfsg-2ubuntu5.3                           Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libgssapi-krb5-2-1.12+dfsg-2ubuntu5.3                       Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libk5crypto3-1.12+dfsg-2ubuntu5.3                           Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libkrb5-3-1.12+dfsg-2ubuntu5.3                              Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libkrb5support0-1.12+dfsg-2ubuntu5.3                        Low               1.12+dfsg-2ubuntu5.4                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11613          libtiff5-4.0.3-7ubuntu0.6                                   Low               4.0.3-7ubuntu0.9                                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11613          
CVE-2017-12132          libc-bin-2.19-0ubuntu6.9                                    Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12132          libc6-2.19-0ubuntu6.13                                      Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12132          multiarch-support-2.19-0ubuntu6.9                           Low               None                                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
