CveID Packages PackageVer "CVSS (AC)" Summary
CVE-2009-5155 libc-bin 2.23-0ubuntu9- LOW "In the GNU C Library (aka glibc or libc6) before 2.28, parse_reg_exp in posix/regcomp.c misparses alternatives, which allows attackers to cause a denial of service (assertion failure and application exit) or trigger an incorrect result by attempting a regular-expression match."
CVE-2015-5203 libjasper-dev 1.900.1-debian1-2.4ubuntu1.1- MEDIUM "Double free vulnerability in the jasper_image_stop_load function in JasPer 1.900.17 allows remote attackers to cause a denial of service (crash) via a crafted JPEG 2000 image file."
 libjasper1 1.900.1-debian1-2.4ubuntu1.1- MEDIUM "Double free vulnerability in the jasper_image_stop_load function in JasPer 1.900.17 allows remote attackers to cause a denial of service (crash) via a crafted JPEG 2000 image file."
CVE-2015-5221 libjasper-dev 1.900.1-debian1-2.4ubuntu1.1- MEDIUM "Use-after-free vulnerability in the mif_process_cmpt function in libjasper/mif/mif_cod.c in the JasPer JPEG-2000 library before 1.900.2 allows remote attackers to cause a denial of service (crash) via a crafted JPEG 2000 image file."
 libjasper1 1.900.1-debian1-2.4ubuntu1.1- MEDIUM "Use-after-free vulnerability in the mif_process_cmpt function in libjasper/mif/mif_cod.c in the JasPer JPEG-2000 library before 1.900.2 allows remote attackers to cause a denial of service (crash) via a crafted JPEG 2000 image file."
CVE-2015-5237 libprotobuf-dev 2.6.1-1.3- LOW "protobuf allows remote authenticated attackers to cause a heap-based buffer overflow."
 libprotobuf9v5 2.6.1-1.3- LOW "protobuf allows remote authenticated attackers to cause a heap-based buffer overflow."
 libprotobuf-lite9v5 2.6.1-1.3- LOW "protobuf allows remote authenticated attackers to cause a heap-based buffer overflow."
CVE-2015-7313 libtiff5 4.0.6-1ubuntu0.2- MEDIUM "LibTIFF allows remote attackers to cause a denial of service (memory consumption and crash) via a crafted tiff file."
 libtiff5-dev 4.0.6-1ubuntu0.2- MEDIUM "LibTIFF allows remote attackers to cause a denial of service (memory consumption and crash) via a crafted tiff file."
 libtiffxx5 4.0.6-1ubuntu0.2- MEDIUM "LibTIFF allows remote attackers to cause a denial of service (memory consumption and crash) via a crafted tiff file."
CVE-2015-8985 libc-bin 2.23-0ubuntu9- MEDIUM "The pop_fail_stack function in the GNU C Library (aka glibc or libc6) allows context-dependent attackers to cause a denial of service (assertion failure and application crash) via vectors related to extended regular expression processing."
 libc-dev-bin 2.23-0ubuntu9- MEDIUM "The pop_fail_stack function in the GNU C Library (aka glibc or libc6) allows context-dependent attackers to cause a denial of service (assertion failure and application crash) via vectors related to extended regular expression processing."
 libc6 2.23-0ubuntu9- MEDIUM "The pop_fail_stack function in the GNU C Library (aka glibc or libc6) allows context-dependent attackers to cause a denial of service (assertion failure and application crash) via vectors related to extended regular expression processing."
 libc6-dev 2.23-0ubuntu9- MEDIUM "The pop_fail_stack function in the GNU C Library (aka glibc or libc6) allows context-dependent attackers to cause a denial of service (assertion failure and application crash) via vectors related to extended regular expression processing."
 multiarch-support 2.23-0ubuntu9- MEDIUM "The pop_fail_stack function in the GNU C Library (aka glibc or libc6) allows context-dependent attackers to cause a denial of service (assertion failure and application crash) via vectors related to extended regular expression processing."
CVE-2015-9019 libxslt1.1 1.1.28-2.1ubuntu0.1- LOW "In libxslt 1.1.29 and earlier, the EXSLT math.random function was not initialized with a random seed during startup, which could cause usage of this function to produce predictable outputs."
CVE-2015-9251 libjs-jquery 1.11.3+dfsg-4- MEDIUM "jQuery before 3.0.0 is vulnerable to Cross-site Scripting (XSS) attacks when a cross-domain Ajax request is performed without the dataType option, causing text/javascript responses to be executed."
CVE-2015-9262 libxcursor-dev 1:1.1.14-1- LOW "_XcursorThemeInherits in library.c in libXcursor before 1.1.15 allows remote attackers to cause denial of service or potentially code execution via a one-byte heap overflow."
 libxcursor1 1:1.1.14-1- LOW "_XcursorThemeInherits in library.c in libXcursor before 1.1.15 allows remote attackers to cause denial of service or potentially code execution via a one-byte heap overflow."
CVE-2015-9274 libharfbuzz0b 1.0.1-1ubuntu0.1- MEDIUM "HarfBuzz before 1.0.4 allows remote attackers to cause a denial of service (invalid read of two bytes and application crash) because of GPOS and GSUB table mishandling, related to hb-ot-layout-gpos-table.hh, hb-ot-layout-gsub-table.hh, and hb-ot-layout-gsubgpos-private.hh."
 libharfbuzz-icu0 1.0.1-1ubuntu0.1- MEDIUM "HarfBuzz before 1.0.4 allows remote attackers to cause a denial of service (invalid read of two bytes and application crash) because of GPOS and GSUB table mishandling, related to hb-ot-layout-gpos-table.hh, hb-ot-layout-gsub-table.hh, and hb-ot-layout-gsubgpos-private.hh."
CVE-2015-9383 libfreetype6 2.6.1-0.1ubuntu2.3- MEDIUM "FreeType before 2.6.2 has a heap-based buffer over-read in tt_cmap14_validate in sfnt/ttcmap.c."
 libfreetype6-dev 2.6.1-0.1ubuntu2.3- MEDIUM "FreeType before 2.6.2 has a heap-based buffer over-read in tt_cmap14_validate in sfnt/ttcmap.c."
CVE-2016-1585 libapparmor1 2.10.95-0ubuntu2.6- LOW "In all versions of AppArmor mount rules are accidentally widened when compiled."
CVE-2016-2226 binutils 2.26.1-1ubuntu1~16.04.3- MEDIUM "Integer overflow in the string_appends function in cplus-dem.c in libiberty allows remote attackers to execute arbitrary code via a crafted executable, which triggers a buffer overflow."
CVE-2016-2317 libgraphicsmagick1-dev 1.3.23-1build1- MEDIUM "Multiple buffer overflows in GraphicsMagick 1.3.23 allow remote attackers to cause a denial of service (crash) via a crafted SVG file, related to the (1) TracePoint function in magick/render.c, (2) GetToken function in magick/utility.c, and (3) GetTransformTokens function in coders/svg.c."
 libgraphicsmagick++1-dev 1.3.23-1build1- MEDIUM "Multiple buffer overflows in GraphicsMagick 1.3.23 allow remote attackers to cause a denial of service (crash) via a crafted SVG file, related to the (1) TracePoint function in magick/render.c, (2) GetToken function in magick/utility.c, and (3) GetTransformTokens function in coders/svg.c."
 libgraphicsmagick++-q16-12 1.3.23-1build1- MEDIUM "Multiple buffer overflows in GraphicsMagick 1.3.23 allow remote attackers to cause a denial of service (crash) via a crafted SVG file, related to the (1) TracePoint function in magick/render.c, (2) GetToken function in magick/utility.c, and (3) GetTransformTokens function in coders/svg.c."
 libgraphicsmagick-q16-3 1.3.23-1build1- MEDIUM "Multiple buffer overflows in GraphicsMagick 1.3.23 allow remote attackers to cause a denial of service (crash) via a crafted SVG file, related to the (1) TracePoint function in magick/render.c, (2) GetToken function in magick/utility.c, and (3) GetTransformTokens function in coders/svg.c."
CVE-2016-2318 libgraphicsmagick1-dev 1.3.23-1build1- MEDIUM "GraphicsMagick 1.3.23 allows remote attackers to cause a denial of service (NULL pointer dereference) via a crafted SVG file, related to the (1) DrawImage function in magick/render.c, (2) SVGStartElement function in coders/svg.c, and (3) TraceArcPath function in magick/render.c."
 libgraphicsmagick++1-dev 1.3.23-1build1- MEDIUM "GraphicsMagick 1.3.23 allows remote attackers to cause a denial of service (NULL pointer dereference) via a crafted SVG file, related to the (1) DrawImage function in magick/render.c, (2) SVGStartElement function in coders/svg.c, and (3) TraceArcPath function in magick/render.c."
 libgraphicsmagick++-q16-12 1.3.23-1build1- MEDIUM "GraphicsMagick 1.3.23 allows remote attackers to cause a denial of service (NULL pointer dereference) via a crafted SVG file, related to the (1) DrawImage function in magick/render.c, (2) SVGStartElement function in coders/svg.c, and (3) TraceArcPath function in magick/render.c."
 libgraphicsmagick-q16-3 1.3.23-1build1- MEDIUM "GraphicsMagick 1.3.23 allows remote attackers to cause a denial of service (NULL pointer dereference) via a crafted SVG file, related to the (1) DrawImage function in magick/render.c, (2) SVGStartElement function in coders/svg.c, and (3) TraceArcPath function in magick/render.c."
CVE-2016-2568 policykit-1 0.105-14.1- MEDIUM "pkexec, when used with --user nonpriv, allows local users to escape to the parent session via a crafted TIOCSTI ioctl call, which pushes characters to the terminal's input buffer."
CVE-2016-2774 isc-dhcp-client 4.3.3-5ubuntu12.7- MEDIUM "ISC DHCP 4.1.x before 4.1-ESV-R13 and 4.2.x and 4.3.x before 4.3.4 does not restrict the number of concurrent TCP sessions, which allows remote attackers to cause a denial of service (INSIST assertion failure or request-processing outage) by establishing many sessions."
 isc-dhcp-common 4.3.3-5ubuntu12.7- MEDIUM "ISC DHCP 4.1.x before 4.1-ESV-R13 and 4.2.x and 4.3.x before 4.3.4 does not restrict the number of concurrent TCP sessions, which allows remote attackers to cause a denial of service (INSIST assertion failure or request-processing outage) by establishing many sessions."
CVE-2016-2775 libdns-export162 1:9.10.3.dfsg.P4-8ubuntu1.6- MEDIUM "ISC BIND 9.x before 9.9.9-P2, 9.10.x before 9.10.4-P2, and 9.11.x before 9.11.0b2, when lwresd or the named lwres option is enabled, allows remote attackers to cause a denial of service (daemon crash) via a long request that uses the lightweight resolver protocol."
 libisc-export160 1:9.10.3.dfsg.P4-8ubuntu1.6- MEDIUM "ISC BIND 9.x before 9.9.9-P2, 9.10.x before 9.10.4-P2, and 9.11.x before 9.11.0b2, when lwresd or the named lwres option is enabled, allows remote attackers to cause a denial of service (daemon crash) via a long request that uses the lightweight resolver protocol."
CVE-2016-2779 util-linux 2.27.1-6ubuntu3.2- LOW "runuser in util-linux allows local users to escape to the parent session via a crafted TIOCSTI ioctl call, which pushes characters to the terminal's input buffer."
CVE-2016-2781 coreutils 8.25-2ubuntu2- LOW "chroot in GNU coreutils, when used with --userspec, allows local users to escape to the parent session via a crafted TIOCSTI ioctl call, which pushes characters to the terminal's input buffer."
CVE-2016-3119 krb5-locales 1.13.2+dfsg-5ubuntu2- MEDIUM "The process_db_args function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c in the LDAP KDB module in kadmind in MIT Kerberos 5 (aka krb5) through 1.13.4 and 1.14.x through 1.14.1 mishandles the DB argument, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via a crafted request to modify a principal. <a href=""http://cwe.mitre.org/data/definitions/476.html"">CWE-476: NULL Pointer Dereference</a>"
 libgssapi-krb5-2 1.13.2+dfsg-5ubuntu2- MEDIUM "The process_db_args function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c in the LDAP KDB module in kadmind in MIT Kerberos 5 (aka krb5) through 1.13.4 and 1.14.x through 1.14.1 mishandles the DB argument, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via a crafted request to modify a principal. <a href=""http://cwe.mitre.org/data/definitions/476.html"">CWE-476: NULL Pointer Dereference</a>"
 libk5crypto3 1.13.2+dfsg-5ubuntu2- MEDIUM "The process_db_args function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c in the LDAP KDB module in kadmind in MIT Kerberos 5 (aka krb5) through 1.13.4 and 1.14.x through 1.14.1 mishandles the DB argument, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via a crafted request to modify a principal. <a href=""http://cwe.mitre.org/data/definitions/476.html"">CWE-476: NULL Pointer Dereference</a>"
 libkrb5-3 1.13.2+dfsg-5ubuntu2- MEDIUM "The process_db_args function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c in the LDAP KDB module in kadmind in MIT Kerberos 5 (aka krb5) through 1.13.4 and 1.14.x through 1.14.1 mishandles the DB argument, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via a crafted request to modify a principal. <a href=""http://cwe.mitre.org/data/definitions/476.html"">CWE-476: NULL Pointer Dereference</a>"
 libkrb5support0 1.13.2+dfsg-5ubuntu2- MEDIUM "The process_db_args function in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c in the LDAP KDB module in kadmind in MIT Kerberos 5 (aka krb5) through 1.13.4 and 1.14.x through 1.14.1 mishandles the DB argument, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via a crafted request to modify a principal. <a href=""http://cwe.mitre.org/data/definitions/476.html"">CWE-476: NULL Pointer Dereference</a>"
CVE-2016-3120 krb5-locales 1.13.2+dfsg-5ubuntu2- LOW "The validate_as_request function in kdc_util.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.13.6 and 1.4.x before 1.14.3, when restrict_anonymous_to_tgt is enabled, uses an incorrect client data structure, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via an S4U2Self request."
 libgssapi-krb5-2 1.13.2+dfsg-5ubuntu2- LOW "The validate_as_request function in kdc_util.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.13.6 and 1.4.x before 1.14.3, when restrict_anonymous_to_tgt is enabled, uses an incorrect client data structure, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via an S4U2Self request."
 libk5crypto3 1.13.2+dfsg-5ubuntu2- LOW "The validate_as_request function in kdc_util.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.13.6 and 1.4.x before 1.14.3, when restrict_anonymous_to_tgt is enabled, uses an incorrect client data structure, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via an S4U2Self request."
 libkrb5-3 1.13.2+dfsg-5ubuntu2- LOW "The validate_as_request function in kdc_util.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.13.6 and 1.4.x before 1.14.3, when restrict_anonymous_to_tgt is enabled, uses an incorrect client data structure, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via an S4U2Self request."
 libkrb5support0 1.13.2+dfsg-5ubuntu2- LOW "The validate_as_request function in kdc_util.c in the Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.13.6 and 1.4.x before 1.14.3, when restrict_anonymous_to_tgt is enabled, uses an incorrect client data structure, which allows remote authenticated users to cause a denial of service (NULL pointer dereference and daemon crash) via an S4U2Self request."
CVE-2016-3186 libtiff5 4.0.6-1ubuntu0.2- LOW "Buffer overflow in the readextension function in gif2tiff.c in LibTIFF 4.0.6 allows remote attackers to cause a denial of service (application crash) via a crafted GIF file."
 libtiff5-dev 4.0.6-1ubuntu0.2- LOW "Buffer overflow in the readextension function in gif2tiff.c in LibTIFF 4.0.6 allows remote attackers to cause a denial of service (application crash) via a crafted GIF file."
 libtiffxx5 4.0.6-1ubuntu0.2- LOW "Buffer overflow in the readextension function in gif2tiff.c in LibTIFF 4.0.6 allows remote attackers to cause a denial of service (application crash) via a crafted GIF file."
CVE-2016-3189 bzip2 1.0.6-8- MEDIUM "Use-after-free vulnerability in bzip2recover in bzip2 1.0.6 allows remote attackers to cause a denial of service (crash) via a crafted bzip2 file, related to block ends set to before the start of the block. <a href=""http://cwe.mitre.org/data/definitions/416.html"">CWE-416: Use After Free</a>"
CVE-2016-3714 libgraphicsmagick1-dev 1.3.23-1build1- LOW "The (1) EPHEMERAL, (2) HTTPS, (3) MVG, (4) MSL, (5) TEXT, (6) SHOW, (7) WIN, and (8) PLT coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to execute arbitrary code via shell metacharacters in a crafted image, aka ""ImageTragick."""
 libgraphicsmagick++1-dev 1.3.23-1build1- LOW "The (1) EPHEMERAL, (2) HTTPS, (3) MVG, (4) MSL, (5) TEXT, (6) SHOW, (7) WIN, and (8) PLT coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to execute arbitrary code via shell metacharacters in a crafted image, aka ""ImageTragick."""
 libgraphicsmagick++-q16-12 1.3.23-1build1- LOW "The (1) EPHEMERAL, (2) HTTPS, (3) MVG, (4) MSL, (5) TEXT, (6) SHOW, (7) WIN, and (8) PLT coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to execute arbitrary code via shell metacharacters in a crafted image, aka ""ImageTragick."""
 libgraphicsmagick-q16-3 1.3.23-1build1- LOW "The (1) EPHEMERAL, (2) HTTPS, (3) MVG, (4) MSL, (5) TEXT, (6) SHOW, (7) WIN, and (8) PLT coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to execute arbitrary code via shell metacharacters in a crafted image, aka ""ImageTragick."""
CVE-2016-3715 libgraphicsmagick1-dev 1.3.23-1build1- MEDIUM "The EPHEMERAL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to delete arbitrary files via a crafted image."
 libgraphicsmagick++1-dev 1.3.23-1build1- MEDIUM "The EPHEMERAL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to delete arbitrary files via a crafted image."
 libgraphicsmagick++-q16-12 1.3.23-1build1- MEDIUM "The EPHEMERAL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to delete arbitrary files via a crafted image."
 libgraphicsmagick-q16-3 1.3.23-1build1- MEDIUM "The EPHEMERAL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to delete arbitrary files via a crafted image."
CVE-2016-3716 libgraphicsmagick1-dev 1.3.23-1build1- MEDIUM "The MSL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to move arbitrary files via a crafted image."
 libgraphicsmagick++1-dev 1.3.23-1build1- MEDIUM "The MSL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to move arbitrary files via a crafted image."
 libgraphicsmagick++-q16-12 1.3.23-1build1- MEDIUM "The MSL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to move arbitrary files via a crafted image."
 libgraphicsmagick-q16-3 1.3.23-1build1- MEDIUM "The MSL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to move arbitrary files via a crafted image."
CVE-2016-3717 libgraphicsmagick1-dev 1.3.23-1build1- MEDIUM "The LABEL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to read arbitrary files via a crafted image."
 libgraphicsmagick++1-dev 1.3.23-1build1- MEDIUM "The LABEL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to read arbitrary files via a crafted image."
 libgraphicsmagick++-q16-12 1.3.23-1build1- MEDIUM "The LABEL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to read arbitrary files via a crafted image."
 libgraphicsmagick-q16-3 1.3.23-1build1- MEDIUM "The LABEL coder in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allows remote attackers to read arbitrary files via a crafted image."
CVE-2016-3718 libgraphicsmagick1-dev 1.3.23-1build1- MEDIUM "The (1) HTTP and (2) FTP coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to conduct server-side request forgery (SSRF) attacks via a crafted image."
 libgraphicsmagick++1-dev 1.3.23-1build1- MEDIUM "The (1) HTTP and (2) FTP coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to conduct server-side request forgery (SSRF) attacks via a crafted image."
 libgraphicsmagick++-q16-12 1.3.23-1build1- MEDIUM "The (1) HTTP and (2) FTP coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to conduct server-side request forgery (SSRF) attacks via a crafted image."
 libgraphicsmagick-q16-3 1.3.23-1build1- MEDIUM "The (1) HTTP and (2) FTP coders in ImageMagick before 6.9.3-10 and 7.x before 7.0.1-1 allow remote attackers to conduct server-side request forgery (SSRF) attacks via a crafted image."
CVE-2016-3977 libgif7 5.1.4-0.3~16.04- MEDIUM "Heap-based buffer overflow in util/gif2rgb.c in gif2rgb in giflib 5.1.2 allows remote attackers to cause a denial of service (application crash) via the background color index in a GIF file."
CVE-2016-4330 hdf5-helpers 1.8.16+docs-4ubuntu1- MEDIUM "In the HDF5 1.8.16 library's failure to check if the number of dimensions for an array read from the file is within the bounds of the space allocated for it, a heap-based buffer overflow will occur, potentially leading to arbitrary code execution."
 libhdf5-10 1.8.16+docs-4ubuntu1- MEDIUM "In the HDF5 1.8.16 library's failure to check if the number of dimensions for an array read from the file is within the bounds of the space allocated for it, a heap-based buffer overflow will occur, potentially leading to arbitrary code execution."
 libhdf5-cpp-11 1.8.16+docs-4ubuntu1- MEDIUM "In the HDF5 1.8.16 library's failure to check if the number of dimensions for an array read from the file is within the bounds of the space allocated for it, a heap-based buffer overflow will occur, potentially leading to arbitrary code execution."
 libhdf5-dev 1.8.16+docs-4ubuntu1- MEDIUM "In the HDF5 1.8.16 library's failure to check if the number of dimensions for an array read from the file is within the bounds of the space allocated for it, a heap-based buffer overflow will occur, potentially leading to arbitrary code execution."
 libhdf5-serial-dev 1.8.16+docs-4ubuntu1- MEDIUM "In the HDF5 1.8.16 library's failure to check if the number of dimensions for an array read from the file is within the bounds of the space allocated for it, a heap-based buffer overflow will occur, potentially leading to arbitrary code execution."
CVE-2016-4331 hdf5-helpers 1.8.16+docs-4ubuntu1- MEDIUM "When decoding data out of a dataset encoded with the H5Z_NBIT decoding, the HDF5 1.8.16 library will fail to ensure that the precision is within the bounds of the size leading to arbitrary code execution."
 libhdf5-10 1.8.16+docs-4ubuntu1- MEDIUM "When decoding data out of a dataset encoded with the H5Z_NBIT decoding, the HDF5 1.8.16 library will fail to ensure that the precision is within the bounds of the size leading to arbitrary code execution."
 libhdf5-cpp-11 1.8.16+docs-4ubuntu1- MEDIUM "When decoding data out of a dataset encoded with the H5Z_NBIT decoding, the HDF5 1.8.16 library will fail to ensure that the precision is within the bounds of the size leading to arbitrary code execution."
 libhdf5-dev 1.8.16+docs-4ubuntu1- MEDIUM "When decoding data out of a dataset encoded with the H5Z_NBIT decoding, the HDF5 1.8.16 library will fail to ensure that the precision is within the bounds of the size leading to arbitrary code execution."
 libhdf5-serial-dev 1.8.16+docs-4ubuntu1- MEDIUM "When decoding data out of a dataset encoded with the H5Z_NBIT decoding, the HDF5 1.8.16 library will fail to ensure that the precision is within the bounds of the size leading to arbitrary code execution."
CVE-2016-4332 hdf5-helpers 1.8.16+docs-4ubuntu1- MEDIUM "The library's failure to check if certain message types support a particular flag, the HDF5 1.8.16 library will cast the structure to an alternative structure and then assign to fields that aren't supported by the message type and the library will write outside the bounds of the heap buffer. This can lead to code execution under the context of the library."
 libhdf5-10 1.8.16+docs-4ubuntu1- MEDIUM "The library's failure to check if certain message types support a particular flag, the HDF5 1.8.16 library will cast the structure to an alternative structure and then assign to fields that aren't supported by the message type and the library will write outside the bounds of the heap buffer. This can lead to code execution under the context of the library."
 libhdf5-cpp-11 1.8.16+docs-4ubuntu1- MEDIUM "The library's failure to check if certain message types support a particular flag, the HDF5 1.8.16 library will cast the structure to an alternative structure and then assign to fields that aren't supported by the message type and the library will write outside the bounds of the heap buffer. This can lead to code execution under the context of the library."
 libhdf5-dev 1.8.16+docs-4ubuntu1- MEDIUM "The library's failure to check if certain message types support a particular flag, the HDF5 1.8.16 library will cast the structure to an alternative structure and then assign to fields that aren't supported by the message type and the library will write outside the bounds of the heap buffer. This can lead to code execution under the context of the library."
 libhdf5-serial-dev 1.8.16+docs-4ubuntu1- MEDIUM "The library's failure to check if certain message types support a particular flag, the HDF5 1.8.16 library will cast the structure to an alternative structure and then assign to fields that aren't supported by the message type and the library will write outside the bounds of the heap buffer. This can lead to code execution under the context of the library."
CVE-2016-4333 hdf5-helpers 1.8.16+docs-4ubuntu1- MEDIUM "The HDF5 1.8.16 library allocating space for the array using a value from the file has an impact within the loop for initializing said array allowing a value within the file to modify the loop's terminator. Due to this, an aggressor can cause the loop's index to point outside the bounds of the array when initializing it."
 libhdf5-10 1.8.16+docs-4ubuntu1- MEDIUM "The HDF5 1.8.16 library allocating space for the array using a value from the file has an impact within the loop for initializing said array allowing a value within the file to modify the loop's terminator. Due to this, an aggressor can cause the loop's index to point outside the bounds of the array when initializing it."
 libhdf5-cpp-11 1.8.16+docs-4ubuntu1- MEDIUM "The HDF5 1.8.16 library allocating space for the array using a value from the file has an impact within the loop for initializing said array allowing a value within the file to modify the loop's terminator. Due to this, an aggressor can cause the loop's index to point outside the bounds of the array when initializing it."
 libhdf5-dev 1.8.16+docs-4ubuntu1- MEDIUM "The HDF5 1.8.16 library allocating space for the array using a value from the file has an impact within the loop for initializing said array allowing a value within the file to modify the loop's terminator. Due to this, an aggressor can cause the loop's index to point outside the bounds of the array when initializing it."
 libhdf5-serial-dev 1.8.16+docs-4ubuntu1- MEDIUM "The HDF5 1.8.16 library allocating space for the array using a value from the file has an impact within the loop for initializing said array allowing a value within the file to modify the loop's terminator. Due to this, an aggressor can cause the loop's index to point outside the bounds of the array when initializing it."
CVE-2016-4484 libcryptsetup4 2:1.6.6-5ubuntu2- LOW "The Debian initrd script for the cryptsetup package 2:1.7.3-2 and earlier allows physically proximate attackers to gain shell access via many log in attempts with an invalid password."
